id,scrimId,event_type,match_time,round_number,previous_objective_index,current_objective_index,MapDataId
14820,1188,objective_updated,56.22,1,2,3,4512
14821,1188,objective_updated,113.55,1,3,4,4512
14822,1188,objective_updated,178.48,1,4,3,4512
14823,1188,objective_updated,227.57,1,3,4,4512
14824,1188,objective_updated,268.97,1,4,3,4512
14825,1188,objective_updated,447.32,1,3,4,4512
14826,1188,objective_updated,503.5,1,4,3,4512
14827,1188,objective_updated,670.82,1,3,4,4512
14828,1188,objective_updated,0,1,0,2,4513
14829,1188,objective_updated,193.89,2,2,0,4513
14830,1188,objective_updated,485.76,3,0,1,4513
14831,1188,objective_updated,0,1,0,1,4514
14832,1188,objective_updated,249.91,2,1,0,4514
14833,1188,objective_updated,537.5,3,0,2,4514
14834,1189,objective_updated,256.75,1,0,1,4515
14835,1189,objective_updated,432.1,1,1,2,4515
14836,1189,objective_updated,529.43,2,2,0,4515
14837,1189,objective_updated,676.06,2,0,1,4515
14838,1189,objective_updated,765.38,2,1,2,4515
14839,1189,objective_updated,0,1,0,2,4517
14840,1189,objective_updated,39.33,1,2,1,4517
14841,1189,objective_updated,90.6,1,1,0,4517
14842,1189,objective_updated,180.19,1,0,1,4517
14843,1189,objective_updated,254.3,1,1,0,4517
14844,1189,objective_updated,237.22,1,0,1,4518
14845,1189,objective_updated,395.14,2,1,0,4518
14846,1189,objective_updated,481.35,2,0,1,4518
14847,1189,objective_updated,637.48,2,1,2,4518
14848,1189,objective_updated,755.69,2,2,3,4518
14849,1189,objective_updated,311.28,2,0,2,4519
14850,1189,objective_updated,646.33,3,2,1,4519
14851,1189,objective_updated,119.5,2,0,3,4520
14852,1189,objective_updated,287.03,3,3,2,4520
14853,1189,objective_updated,413.93,4,2,4,4520
14854,1189,objective_updated,587.13,5,4,1,4520
14855,1190,objective_updated,0,1,0,1,4521
14856,1190,objective_updated,245.18,2,1,0,4521
14857,1190,objective_updated,463.32,3,0,2,4521
14858,1191,objective_updated,0,1,0,1,4522
14859,1191,objective_updated,245.18,2,1,0,4522
14860,1191,objective_updated,463.32,3,0,2,4522
14861,1192,objective_updated,0,1,0,1,4523
14862,1192,objective_updated,245.18,2,1,0,4523
14863,1192,objective_updated,463.32,3,0,2,4523
14864,1193,objective_updated,0,1,0,1,4524
14865,1193,objective_updated,245.18,2,1,0,4524
14866,1193,objective_updated,463.32,3,0,2,4524
14886,1194,objective_updated,241.72,1,0,1,4530
14887,1194,objective_updated,396.93,2,1,0,4530
14888,1194,objective_updated,613.66,2,0,1,4530
14889,1194,objective_updated,167.11,1,0,1,4531
14890,1194,objective_updated,390.15,2,1,0,4531
14891,1194,objective_updated,451.66,2,0,1,4531
14892,1194,objective_updated,569.06,2,1,2,4531
14893,1194,objective_updated,682.83,2,2,3,4531
14894,1194,objective_updated,112.15,2,0,4,4532
14895,1194,objective_updated,285.38,3,4,2,4532
14896,1194,objective_updated,438.43,4,2,3,4532
14897,1194,objective_updated,637.1,5,3,1,4532
14898,1194,objective_updated,772.27,6,1,3,4532
14899,1195,objective_updated,176.27,2,0,2,4534
14900,1195,objective_updated,491.86,3,2,1,4534
14901,1195,objective_updated,181.65,1,0,1,4537
14902,1195,objective_updated,443.66,2,1,0,4537
14903,1195,objective_updated,539.68,2,0,1,4537
14904,1195,objective_updated,676.63,2,1,2,4537
14905,1195,objective_updated,962.34,2,2,3,4537
14914,1195,objective_updated,71.84,1,0,1,4539
14915,1195,objective_updated,159.43,1,1,2,4539
14916,1195,objective_updated,417.53,1,2,3,4539
14917,1195,objective_updated,417.53,2,3,0,4539
14918,1195,objective_updated,537.57,2,0,1,4539
14919,1195,objective_updated,657.45,2,1,2,4539
14920,1195,objective_updated,165.59,1,0,1,4540
14921,1195,objective_updated,271.73,1,1,2,4540
14922,1195,objective_updated,409.96,1,2,3,4540
14923,1195,objective_updated,409.98,2,3,0,4540
14924,1195,objective_updated,474.4,2,0,1,4540
14925,1195,objective_updated,606.23,2,1,2,4540
14926,1195,objective_updated,801.03,2,2,3,4540
14927,1195,objective_updated,801.03,3,3,0,4540
14932,1196,objective_updated,140.38,2,0,3,4543
14933,1196,objective_updated,305.15,3,3,4,4543
14934,1196,objective_updated,454.11,4,4,2,4543
14935,1196,objective_updated,577.58,5,2,1,4543
14936,1196,objective_updated,68.67,1,0,1,4544
14937,1196,objective_updated,147.31,1,1,2,4544
14938,1196,objective_updated,254.64,1,2,3,4544
14939,1196,objective_updated,254.65,2,3,0,4544
14940,1196,objective_updated,456.42,2,0,1,4544
14978,1207,objective_updated,376.3,2,0,1,4557
14979,1207,objective_updated,570.6,3,1,2,4557
14982,1209,objective_updated,376.3,2,0,1,4559
14983,1209,objective_updated,570.6,3,1,2,4559
14984,1210,objective_updated,376.3,2,0,1,4561
14985,1210,objective_updated,570.6,3,1,2,4561
14986,1210,objective_updated,141.9,1,0,1,4562
14987,1210,objective_updated,328.9,1,1,2,4562
14988,1210,objective_updated,491.13,2,2,0,4562
14989,1210,objective_updated,624.51,2,0,1,4562
14990,1210,objective_updated,716.42,2,1,2,4562
14991,1210,objective_updated,853.63,2,2,3,4562
15000,1210,objective_updated,131.71,2,0,1,4564
15001,1210,objective_updated,306.93,3,1,2,4564
15002,1210,objective_updated,458.81,4,2,4,4564
15003,1210,objective_updated,597.02,5,4,3,4564
15004,1210,objective_updated,0,1,0,2,4565
15005,1210,objective_updated,104.33,1,2,3,4565
15006,1210,objective_updated,171.26,1,3,4,4565
15007,1210,objective_updated,364.45,1,4,3,4565
15008,1210,objective_updated,413.67,1,3,4,4565
15009,1210,objective_updated,376.3,2,0,1,4566
15010,1210,objective_updated,570.6,3,1,2,4566
15011,1211,objective_updated,89.13,1,0,1,4567
15012,1211,objective_updated,263.87,1,1,2,4567
15013,1211,objective_updated,501.76,2,2,0,4567
15014,1211,objective_updated,578.65,2,0,1,4567
15015,1211,objective_updated,773.7,2,1,2,4567
15016,1211,objective_updated,922.3,2,2,3,4567
15017,1211,objective_updated,289.18,2,0,2,4568
15018,1211,objective_updated,492.28,3,2,1,4568
15019,1211,objective_updated,0,1,0,1,4570
15020,1211,objective_updated,243.18,2,1,0,4570
15021,1211,objective_updated,472.75,3,0,2,4570
15025,1211,objective_updated,0,1,0,2,4573
15026,1211,objective_updated,322.26,2,2,0,4573
15027,1211,objective_updated,570.94,3,0,1,4573
15028,1211,objective_updated,176.14,1,0,1,4574
15029,1211,objective_updated,286.98,1,1,2,4574
15030,1211,objective_updated,492.96,2,2,0,4574
15031,1211,objective_updated,716.43,2,0,1,4574
15032,1211,objective_updated,818.97,2,1,2,4574
15033,1212,objective_updated,160.18,2,0,1,4575
15034,1212,objective_updated,432.35,3,1,2,4575
15035,1213,objective_updated,0,1,0,1,4576
15036,1213,objective_updated,168.11,2,1,0,4576
15037,1213,objective_updated,395.08,3,0,2,4576
15038,1214,objective_updated,0,1,0,1,4577
15039,1214,objective_updated,168.11,2,1,0,4577
15040,1214,objective_updated,395.08,3,0,2,4577
15041,1215,objective_updated,184.32,1,0,1,4578
15042,1215,objective_updated,395.15,2,1,0,4578
15043,1215,objective_updated,515.33,2,0,1,4578
15044,1215,objective_updated,718.58,2,1,2,4578
15045,1215,objective_updated,0,1,0,1,4580
15046,1215,objective_updated,168.11,2,1,0,4580
15047,1215,objective_updated,395.08,3,0,2,4580
15048,1215,objective_updated,184.38,1,0,1,4581
15049,1215,objective_updated,336.83,1,1,2,4581
15050,1215,objective_updated,480.2,2,2,0,4581
15051,1215,objective_updated,597.89,2,0,1,4581
15052,1215,objective_updated,707.29,2,1,2,4581
15053,1215,objective_updated,307.37,2,0,1,4582
15054,1215,objective_updated,635.81,3,1,2,4582
15055,1216,objective_updated,0,1,0,2,4584
15056,1216,objective_updated,300.67,2,2,0,4584
15057,1216,objective_updated,554.22,3,0,1,4584
15058,1216,objective_updated,220.41,1,0,1,4585
15059,1216,objective_updated,306.4,1,1,2,4585
15060,1216,objective_updated,506.35,2,2,0,4585
15061,1216,objective_updated,581.19,2,0,1,4585
15062,1216,objective_updated,798.67,2,1,2,4585
15063,1216,objective_updated,87.77,1,0,1,4586
15064,1216,objective_updated,248.28,1,1,2,4586
15065,1216,objective_updated,477.05,1,2,3,4586
15066,1216,objective_updated,477.05,2,3,0,4586
15067,1216,objective_updated,578.23,2,0,1,4586
15068,1216,objective_updated,654.97,2,1,2,4586
15069,1216,objective_updated,801.42,2,2,3,4586
15070,1216,objective_updated,225.58,2,0,4,4587
15071,1216,objective_updated,420.22,3,4,3,4587
15072,1216,objective_updated,622.3,4,3,1,4587
15073,1216,objective_updated,800.94,5,1,2,4587
15074,1216,objective_updated,0,1,0,2,4589
15075,1216,objective_updated,82.4,1,2,3,4589
15076,1216,objective_updated,122.47,1,3,4,4589
15077,1216,objective_updated,178.3,1,4,3,4589
15078,1216,objective_updated,229.83,1,3,4,4589
15079,1216,objective_updated,298.44,1,4,3,4589
15080,1216,objective_updated,375.79,1,3,4,4589
15081,1216,objective_updated,463.75,1,4,3,4589
15082,1216,objective_updated,511.73,1,3,2,4589
15083,1216,objective_updated,562.72,1,2,1,4589
15084,1217,objective_updated,122.7,1,0,1,4590
15085,1217,objective_updated,407.04,1,1,2,4590
15086,1217,objective_updated,487.32,1,2,3,4590
15087,1217,objective_updated,487.32,2,3,0,4590
15088,1217,objective_updated,549.41,2,0,1,4590
15089,1217,objective_updated,774.44,2,1,2,4590
15090,1218,objective_updated,99.26,1,0,1,4591
15091,1218,objective_updated,240.36,1,1,2,4591
15092,1218,objective_updated,414.92,1,2,3,4591
15093,1218,objective_updated,414.94,2,3,0,4591
15094,1218,objective_updated,221.52,2,0,1,4593
15095,1218,objective_updated,455.69,3,1,3,4593
15096,1218,objective_updated,624.93,4,3,4,4593
15097,1218,objective_updated,758.17,5,4,2,4593
15098,1218,objective_updated,879.47,6,2,3,4593
15099,1218,objective_updated,219.87,1,0,1,4594
15100,1218,objective_updated,311.48,1,1,2,4594
15101,1218,objective_updated,437.67,1,2,3,4594
15102,1218,objective_updated,437.67,2,3,0,4594
15103,1218,objective_updated,689.82,2,0,1,4594
15104,1218,objective_updated,0,1,0,1,4595
15105,1218,objective_updated,274.7,2,1,2,4595
15106,1218,objective_updated,487.75,3,2,0,4595
15111,1218,objective_updated,122.7,1,0,1,4597
15112,1218,objective_updated,407.04,1,1,2,4597
15113,1218,objective_updated,487.32,1,2,3,4597
15114,1218,objective_updated,487.32,2,3,0,4597
15115,1218,objective_updated,549.41,2,0,1,4597
15116,1218,objective_updated,774.44,2,1,2,4597
15117,1219,objective_updated,0,1,0,2,4598
15118,1219,objective_updated,278.29,2,2,0,4598
15119,1219,objective_updated,494.41,3,0,1,4598
15120,1219,objective_updated,91.9,1,0,1,4599
15121,1219,objective_updated,413.12,2,1,0,4599
15122,1219,objective_updated,487.68,2,0,1,4599
15123,1219,objective_updated,541.62,2,1,2,4599
15124,1219,objective_updated,908.17,2,2,3,4599
15125,1219,objective_updated,86.91,1,0,1,4600
15126,1219,objective_updated,371.27,1,1,2,4600
15127,1219,objective_updated,476.77,1,2,3,4600
15128,1219,objective_updated,476.79,2,3,0,4600
15129,1219,objective_updated,536.14,2,0,1,4600
15130,1219,objective_updated,697.03,2,1,2,4600
15131,1219,objective_updated,827.8,2,2,3,4600
15132,1220,objective_updated,244.41,1,0,1,4602
15133,1220,objective_updated,400.38,2,1,0,4602
15134,1220,objective_updated,699.78,2,0,1,4602
15135,1220,objective_updated,446.44,2,0,1,4603
15136,1220,objective_updated,560.11,2,1,2,4603
15137,1220,objective_updated,663.19,2,2,3,4603
15138,1220,objective_updated,143.36,2,0,1,4604
15139,1220,objective_updated,317.07,3,1,3,4604
15140,1220,objective_updated,558.68,4,3,2,4604
15141,1220,objective_updated,767.3,5,2,4,4604
15142,1220,objective_updated,0,1,0,2,4605
15143,1220,objective_updated,213.45,2,2,0,4605
15144,1220,objective_updated,459.36,3,0,1,4605
15145,1219,objective_updated,166.28,2,0,2,4606
15146,1219,objective_updated,329.6,3,2,4,4606
15147,1219,objective_updated,482.56,4,4,3,4606
15148,1219,objective_updated,649.51,5,3,1,4606
15149,1219,objective_updated,814.05,6,1,4,4606
15150,1219,objective_updated,0,1,0,2,4608
15151,1219,objective_updated,67.66,1,2,3,4608
15152,1219,objective_updated,164.81,1,3,2,4608
15153,1219,objective_updated,213.07,1,2,1,4608
15154,1219,objective_updated,305.19,1,1,2,4608
15155,1219,objective_updated,387.42,1,2,1,4608
15156,1219,objective_updated,463.63,1,1,2,4608
15157,1219,objective_updated,548.41,1,2,3,4608
15158,1219,objective_updated,608.28,1,3,2,4608
15159,1219,objective_updated,702.29,1,2,1,4608
15160,1221,objective_updated,376.3,2,0,1,4609
15161,1221,objective_updated,570.6,3,1,2,4609
15162,1222,objective_updated,376.3,2,0,1,4610
15163,1222,objective_updated,570.6,3,1,2,4610
15164,1223,objective_updated,376.3,2,0,1,4611
15165,1223,objective_updated,570.6,3,1,2,4611
15168,1225,objective_updated,376.3,2,0,1,4613
15169,1225,objective_updated,570.6,3,1,2,4613
15170,1226,objective_updated,376.3,2,0,1,4614
15171,1226,objective_updated,570.6,3,1,2,4614
15198,1227,objective_updated,135.05,1,0,1,4622
15199,1227,objective_updated,399.22,1,1,2,4622
15200,1227,objective_updated,519.35,2,2,0,4622
15201,1227,objective_updated,129.95,2,0,3,4624
15202,1227,objective_updated,335.11,3,3,2,4624
15203,1227,objective_updated,485.37,4,2,4,4624
15204,1227,objective_updated,618.77,5,4,1,4624
15205,1227,objective_updated,0,1,0,2,4625
15206,1227,objective_updated,39.2,1,2,3,4625
15207,1227,objective_updated,96.57,1,3,2,4625
15208,1227,objective_updated,143.57,1,2,1,4625
15209,1227,objective_updated,201.66,1,1,0,4625
15210,1227,objective_updated,248.38,1,0,1,4625
15211,1227,objective_updated,309.71,1,1,0,4625
15212,1227,objective_updated,401.33,1,0,1,4625
15213,1227,objective_updated,461.48,1,1,2,4625
15214,1227,objective_updated,536.46,1,2,3,4625
15215,1227,objective_updated,0,1,0,2,4626
15216,1227,objective_updated,200.28,2,2,1,4626
15217,1227,objective_updated,478.89,3,1,0,4626
15234,1229,objective_updated,0,1,0,2,4630
15235,1229,objective_updated,214.27,2,2,1,4630
15236,1229,objective_updated,510.8,3,1,0,4630
15237,1230,objective_updated,0,1,0,2,4631
15238,1230,objective_updated,214.27,2,2,1,4631
15239,1230,objective_updated,510.8,3,1,0,4631
15240,1231,objective_updated,0,1,0,2,4632
15241,1231,objective_updated,214.27,2,2,1,4632
15242,1231,objective_updated,510.8,3,1,0,4632
15243,1231,objective_updated,118.33,2,0,1,4633
15244,1231,objective_updated,306.14,3,1,3,4633
15245,1231,objective_updated,438.6,4,3,2,4633
15246,1231,objective_updated,614.05,5,2,4,4633
15247,1231,objective_updated,144.62,1,0,1,4635
15248,1231,objective_updated,232.32,1,1,2,4635
15249,1231,objective_updated,440.11,1,2,3,4635
15250,1231,objective_updated,440.11,2,3,0,4635
15251,1231,objective_updated,712.79,2,0,1,4635
15252,1231,objective_updated,879.53,2,1,2,4635
15253,1231,objective_updated,88.41,1,0,1,4636
15254,1231,objective_updated,287.47,1,1,2,4636
15255,1231,objective_updated,434.9,1,2,3,4636
15256,1231,objective_updated,434.9,2,3,0,4636
15257,1233,objective_updated,164.18,1,0,1,4638
15258,1233,objective_updated,409.32,1,1,2,4638
15259,1233,objective_updated,524.82,1,2,3,4638
15260,1233,objective_updated,524.84,2,3,0,4638
15261,1233,objective_updated,794.21,2,0,1,4638
15262,1233,objective_updated,180.89,2,0,1,4639
15263,1233,objective_updated,377.11,3,1,3,4639
15264,1233,objective_updated,506.88,4,3,4,4639
15265,1233,objective_updated,654.35,5,4,2,4639
15266,1233,objective_updated,797.94,6,2,0,4639
15267,1234,objective_updated,246.12,2,0,2,4640
15268,1234,objective_updated,530.21,3,2,1,4640
15269,1234,objective_updated,123.83,1,0,1,4641
15270,1234,objective_updated,237.81,1,1,2,4641
15271,1234,objective_updated,485.66,1,2,3,4641
15272,1234,objective_updated,485.66,2,3,0,4641
15273,1234,objective_updated,705.32,2,0,1,4641
15274,1234,objective_updated,113.32,1,0,1,4642
15275,1234,objective_updated,289.86,1,1,2,4642
15276,1234,objective_updated,477.24,1,2,3,4642
15277,1234,objective_updated,477.24,2,3,0,4642
15278,1234,objective_updated,634,2,0,1,4642
15279,1234,objective_updated,753.75,2,1,2,4642
15280,1234,objective_updated,0,1,0,2,4643
15281,1234,objective_updated,75.1,1,2,1,4643
15282,1234,objective_updated,149.87,1,1,0,4643
15283,1234,objective_updated,196.79,1,0,1,4643
15284,1234,objective_updated,269.69,1,1,2,4643
15285,1234,objective_updated,334.41,1,2,1,4643
15286,1234,objective_updated,395.53,1,1,0,4643
15287,1234,objective_updated,474.4,1,0,1,4643
15288,1234,objective_updated,530.37,1,1,0,4643
15289,1234,objective_updated,225.01,2,0,4,4644
15290,1234,objective_updated,384.03,3,4,1,4644
15291,1234,objective_updated,520.77,4,1,3,4644
15292,1234,objective_updated,741.62,5,3,2,4644
15293,1234,objective_updated,956.16,6,2,0,4644
15294,1234,objective_updated,117,1,0,1,4645
15295,1234,objective_updated,363.74,1,1,2,4645
15296,1234,objective_updated,474,1,2,3,4645
15297,1234,objective_updated,474,2,3,0,4645
15298,1234,objective_updated,544.89,2,0,1,4645
15299,1235,objective_updated,0,1,0,2,4647
15300,1235,objective_updated,45.22,1,2,3,4647
15301,1235,objective_updated,92.4,1,3,2,4647
15302,1235,objective_updated,144.69,1,2,3,4647
15303,1235,objective_updated,195.17,1,3,4,4647
15304,1235,objective_updated,371.08,2,0,1,4649
15305,1235,objective_updated,575.66,2,1,2,4649
15309,1235,objective_updated,0,1,0,2,4651
15310,1235,objective_updated,166.12,2,2,1,4651
15311,1235,objective_updated,485.13,3,1,0,4651
15312,1235,objective_updated,79.04,1,0,1,4652
15313,1235,objective_updated,238.68,1,1,2,4652
15314,1235,objective_updated,452.36,1,2,3,4652
